year,artist_id,exhibition_id
1976,287992,303497
1976,43899,303497
1976,23213,303497
1976,288026,303497
1976,136162,303497
1976,288027,303497
1976,73394,303497
1976,2898,303497
1976,288012,303497
1976,1321,303497
1976,287991,303497
1976,287929,303497
1976,288019,303497
1976,36814,303497
1976,25442,303497
1976,2413,303497
1976,959,303497
1976,54612,303497
1976,287936,303497
1976,287950,303497
1976,960,303497
1976,287960,303497
1976,40724,303497
1976,306713,303497
1976,28433,303497
1976,287993,303497
1976,288028,303497
1976,72700,303497
1976,177148,303497
1976,736,303497
1976,6755,303497
1976,1789,303497
1976,287961,303497
1976,1472,303497
1976,121614,303497
1976,136127,303497
1976,2571,303497
1976,2120,303497
1976,288029,303497
1976,75767,303497
1976,13856,303497
1976,1787,303497
1976,9040,303497
1976,150480,303497
1976,3205,303497
1976,288000,303497
1976,24049,303497
1976,965,303497
1976,128676,303497
1976,247998,303497
1976,288042,303497
1976,288030,303497
1976,23847,303497
1976,288046,303497
1976,147096,303497
1976,288002,303497
1976,287996,303497
1976,172947,303497
1976,627,303497
1976,24654,303497
1976,288020,303497
1976,288003,303497
1976,73424,303497
1976,287989,303497
1976,162611,303497
1976,287985,303497
1976,287962,303497
1976,23844,303497
1976,158728,303497
1976,12130,303497
1976,63838,303497
1976,143081,303497
1976,87502,303497
1976,288031,303497
1976,288043,303497
1976,288004,303497
1976,288044,303497
1976,2298,303497
1976,740,303497
1976,967,303497
1976,4711,303497
1976,287931,303497
1976,287941,303497
1976,45714,303497
1976,287944,303497
1976,287990,303497
1976,287999,303497
1976,26870,303497
1976,138434,303497
1976,1228,303497
1976,288025,303497
1976,7190,303497
1976,154545,303497
1976,14464,303497
1976,129227,303497
1976,5841,303497
1976,288035,303497
1976,171000,303497
1976,288036,303497
1976,288037,303497
1976,287986,303497
1976,288032,303497
1976,46854,303497
1976,76365,303497
1976,2270,303497
1976,263155,303497
1976,29457,303497
1976,176754,303497
1976,2853,303497
1976,192458,303497
1976,287994,303497
1976,76366,303497
1976,47413,303497
1976,287997,303497
1976,287927,303497
1976,11241,303497
1976,288045,303497
1976,288033,303497
1976,194583,303497
1976,288009,303497
1976,288014,303497
1976,288013,303497
1976,288015,303497
1976,29718,303497
1976,23769,303497
1976,137428,303497
1976,1061,303497
1976,680,303497
1976,287954,303497
1976,76297,303497
1976,287540,303497
1976,287998,303497
1976,47730,303497
1976,287959,303497
1976,287963,303497
1976,218004,303497
1976,241888,303497
1976,24624,303497
1976,175903,303497
1976,328,303497
1976,11290,303497
1976,333468,303497
1976,161110,303497
1976,8664,303497
1976,288038,303497
1976,288011,303497
1976,3380,303497
1976,288007,303497
1976,288008,303497
1976,34633,303497
1974,757395,950218
1974,757396,950218
1974,757397,950218
1974,757398,950218
1974,234005,950218
1974,26712,950218
1974,178268,950218
1974,136038,950218
1974,30148,950218
1974,6619,950218
1974,757399,950218
1974,189135,950218
1974,757400,950218
1974,739,950218
1974,287608,950218
1974,35207,950218
1974,53512,950218
1974,757402,950218
1974,178267,950218
1974,28980,950218
1974,29348,950218
1974,757403,950218
1974,53705,950218
1974,757404,950218
1974,148114,950218
1974,252374,950218
1974,757405,950218
1974,517168,950218
1974,252379,950218
1974,689228,950218
1974,250141,950218
1974,162143,950218
1974,251512,950218
1974,550481,950218
1974,13790,950218
1974,1718,950218
1974,2150,950218
1974,517169,950218
1974,252384,950218
1974,617,950218
1974,55590,950218
1974,44767,950218
1974,15680,950218
1974,116684,950218
1974,19784,950218
1974,6891,950218
1974,757406,950218
1974,757401,950218
1974,39246,950218
1974,267405,950218
1972,36812,950203
1972,31893,950203
1972,1829,950203
1972,2178,950203
1972,126944,950203
1972,757384,950203
1972,102,950203
1972,26795,950203
1972,48014,950203
1972,757385,950203
1972,4664,950203
1972,42764,950203
1972,27768,950203
1972,757386,950203
1972,942,950203
1972,1210,950203
1972,53974,950203
1972,5386,950203
1972,140257,950203
1972,2262,950203
1972,79366,950203
1972,757388,950203
1972,23516,950203
1972,10003,950203
1972,492817,950203
1972,25389,950203
1972,1832,950203
1972,31894,950203
1972,11822,950203
1972,12491,950203
1972,13140,950203
1972,194138,950203
1972,170942,950203
1972,397962,950203
1972,1232,950203
1972,757390,950203
1972,6221,950203
1972,85946,950203
1972,590,950203
1972,100854,950203
1972,619,950203
1972,90513,950203
1972,757391,950203
1972,49724,950203
1972,53978,950203
1972,757392,950203
1972,16101,950203
1972,71245,950203
1972,194316,950203
1972,12144,950203
1972,516,950203
1972,66138,950203
1972,194148,950203
1972,26595,950203
1972,2725,950203
1972,11168,950203
1972,237507,950203
1972,757393,950203
1972,16185,950203
1972,1317,950203
1972,138437,950203
1972,51832,950203
1972,888,950203
1972,4320,950203
1972,24680,950203
1972,70795,950203
1972,5643,950203
1972,2203,950203
1972,327718,950203
1972,12072,950203
1972,1351,950203
1972,751,950203
1972,213741,950203
1972,36000,950203
1972,88653,950203
1972,975,950203
1972,25822,950203
1972,757394,950203
1972,219877,950203
1972,945,950203
1972,12106,950203
1972,20571,950203
1972,9018,950203
1972,286,950203
1972,129304,950203
1972,118351,950203
1972,409483,950203
1972,16188,950203
1972,59638,950203
1972,738,950203
1972,22051,950203
1972,484016,950203
1972,23662,950203
1972,153715,950203
1972,195099,950203
1972,51575,950203
1972,11626,950203
1972,49876,950203
1972,9286,950203
1972,31907,950203
1972,25281,950203
1972,592,950203
1972,30139,950203
1972,17852,950203
1972,221161,950203
1972,4738,950203
1972,28898,950203
1972,12272,950203
1972,12365,950203
1972,453582,950203
1972,6619,950203
1972,31912,950203
1972,28882,950203
1972,31231,950203
1972,21882,950203
1972,177762,950203
1972,112085,950203
1972,38985,950203
1972,266944,950203
1972,21605,950203
1972,17344,950203
1972,424399,950203
1972,12139,950203
1972,5416,950203
1972,49798,950203
1972,23857,950203
1972,716063,950203
1972,2903,950203
1972,2904,950203
1972,92367,950203
1972,199525,950203
1972,8977,950203
1972,27446,950203
1972,83750,950203
1972,12111,950203
1972,2907,950203
1972,286137,950203
1972,16057,950203
1972,279166,950203
1972,950,950203
1972,593,950203
1972,25390,950203
1972,134428,950203
1972,2088,950203
1972,79402,950203
1972,546528,950203
1972,4321,950203
1972,39459,950203
1972,28802,950203
1972,408290,950203
1972,104148,950203
1972,47526,950203
1972,10506,950203
1972,32971,950203
1972,35989,950203
1972,593678,950203
1972,94584,950203
1972,2204,950203
1972,623660,950203
1972,13721,950203
1972,176742,950203
1972,757382,950203
1972,52313,950203
1972,757381,950203
1972,2295,950203
1972,307087,950203
1972,1626,950203
1972,5670,950203
1972,757383,950203
1972,163332,950203
1972,350571,950203
1972,757380,950203
1972,757387,950203
1972,426973,950203
1972,116613,950203
1972,1505,950203
1972,25955,950203
1970,102,629721
1970,261679,629721
1970,28231,629721
1970,1198,629721
1970,531407,629721
1970,10549,629721
1970,227221,629721
1970,140078,629721
1970,106503,629721
1970,531419,629721
1970,18917,629721
1970,27419,629721
1970,4071,629721
1970,531398,629721
1970,19816,629721
1970,531413,629721
1970,71245,629721
1970,71683,629721
1970,16857,629721
1970,126450,629721
1970,655,629721
1970,2094,629721
1970,100865,629721
1970,10518,629721
1970,71341,629721
1970,1667,629721
1970,136124,629721
1970,31904,629721
1970,28898,629721
1970,22615,629721
1970,531399,629721
1970,287512,629721
1970,890,629721
1970,134543,629721
1970,531412,629721
1970,483454,629721
1970,42798,629721
1970,70712,629721
1970,25399,629721
1970,361325,629721
1970,34630,629721
1970,51723,629721
1970,4169,629721
1970,1470,629721
1970,63856,629721
1970,9779,629721
1970,99395,629721
1970,531409,629721
1970,5829,629721
1970,2519,629721
1970,69492,629721
1970,136126,629721
1970,28679,629721
1970,112956,629721
1970,3765,629721
1970,31167,629721
1970,92954,629721
1970,79462,629721
1970,29805,629721
1970,121313,629721
1970,28621,629721
1970,4833,629721
1970,531406,629721
1970,1626,629721
1970,108955,629721
1970,196784,629721
1970,48038,629721
1970,903,629721
1970,5137,629721
1970,3257,629721
1970,1892,629721
1970,47471,629721
1970,52196,629721
1970,81388,629721
1970,64703,629721
1970,54545,629721
1970,296,629721
1970,147255,629721
1970,24673,629721
1970,194188,629721
1970,30683,629721
1970,30698,629721
1970,16882,629721
1970,73385,629721
1970,30711,629721
1970,267160,629721
1970,24171,629721
1970,119,629721
1970,5646,629721
1970,16339,629721
1970,2571,629721
1970,26985,629721
1970,966,629721
1970,531410,629721
1970,27694,629721
1970,757,629721
1970,531400,629721
1970,531401,629721
1970,30881,629721
1970,1216,629721
1970,221529,629721
1970,131732,629721
1970,2345,629721
1970,241857,629721
1970,194273,629721
1970,2298,629721
1970,44209,629721
1970,6321,629721
1970,22457,629721
1970,1477,629721
1970,531421,629721
1970,531402,629721
1970,69490,629721
1970,1245,629721
1970,14740,629721
1970,76365,629721
1970,23,629721
1970,17040,629721
1970,10889,629721
1970,531405,629721
1970,24073,629721
1970,180377,629721
1970,921,629721
1970,86345,629721
1970,531395,629721
1970,3442,629721
1970,33157,629721
1970,202944,629721
1970,47097,629721
1970,531414,629721
1970,6223,629721
1970,531411,629721
1970,241888,629721
1970,328,629721
1970,311701,629721
1970,369810,629721
1970,491443,629721
1970,16600,629721
1970,31119,629721
1970,531403,629721
1970,264395,629721
1970,50102,629721
1968,24697,714943
1968,112855,714943
1968,136125,714943
1968,528639,714943
1968,528641,714943
1968,10270,714943
1968,51211,714943
1968,41630,714943
1968,179727,714943
1968,54824,714943
1968,2262,714943
1968,66,714943
1968,528669,714943
1968,80272,714943
1968,49723,714943
1968,18917,714943
1968,12144,714943
1968,528670,714943
1968,6068,714943
1968,53367,714943
1968,11836,714943
1968,100228,714943
1968,3331,714943
1968,54112,714943
1968,414621,714943
1968,16109,714943
1968,889,714943
1968,327710,714943
1968,146009,714943
1968,528671,714943
1968,528668,714943
1968,192893,714943
1968,50763,714943
1968,8977,714943
1968,11579,714943
1968,18628,714943
1968,12469,714943
1968,241882,714943
1968,528638,714943
1968,4164,714943
1968,528648,714943
1968,12355,714943
1968,528683,714943
1968,528672,714943
1968,245814,714943
1968,116250,714943
1968,528674,714943
1968,8037,714943
1968,12610,714943
1968,9134,714943
1968,368578,714943
1968,286423,714943
1968,16464,714943
1968,154058,714943
1968,35945,714943
1968,99785,714943
1968,247482,714943
1968,21488,714943
1968,528675,714943
1968,585,714943
1968,528625,714943
1968,528637,714943
1968,43899,714943
1968,418503,714943
1968,206363,714943
1968,59112,714943
1968,238655,714943
1968,32280,714943
1968,49854,714943
1968,17063,714943
1968,148558,714943
1968,528626,714943
1968,7222,714943
1968,48774,714943
1968,92926,714943
1968,61438,714943
1968,450591,714943
1968,28203,714943
1968,435179,714943
1968,73453,714943
1968,27521,714943
1968,28419,714943
1968,26210,714943
1968,49897,714943
1968,16869,714943
1968,22444,714943
1968,8814,714943
1968,26882,714943
1968,49857,714943
1968,6762,714943
1968,528652,714943
1968,528628,714943
1968,40141,714943
1968,42920,714943
1968,528678,714943
1968,122,714943
1968,587,714943
1968,54550,714943
1968,5876,714943
1968,1957,714943
1968,13655,714943
1968,528690,714943
1968,57257,714943
1968,121321,714943
1968,462026,714943
1968,24469,714943
1968,173884,714943
1968,124,714943
1968,426973,714943
1968,528680,714943
1968,121322,714943
1968,528653,714943
1968,265300,714943
1968,247483,714943
1968,167169,714943
1968,292622,714943
1968,414614,714943
1968,23752,714943
1968,28110,714943
1968,1335,714943
1968,97647,714943
1968,528627,714943
1968,82017,714943
1968,52616,714943
1968,14652,714943
1968,5019,714943
1968,25391,714943
1968,25275,714943
1968,15561,714943
1968,12186,714943
1968,27977,714943
1968,20547,714943
1968,528681,714943
1968,528662,714943
1968,528682,714943
1968,21498,714943
1968,23849,714943
1968,76371,714943
1968,1449,714943
1968,202144,714943
1968,50257,714943
1968,528636,714943
1968,347012,714943
1966,1349,714942
1966,40864,714942
1966,194123,714942
1966,1210,714942
1966,760496,714942
1966,547529,714942
1966,760510,714942
1966,134599,714942
1966,760511,714942
1966,34017,714942
1966,69970,714942
1966,327742,714942
1966,397962,714942
1966,93339,714942
1966,760497,714942
1966,760206,714942
1966,180226,714942
1966,261690,714942
1966,49554,714942
1966,23859,714942
1966,27491,714942
1966,760506,714942
1966,194148,714942
1966,760498,714942
1966,50001,714942
1966,16185,714942
1966,75584,714942
1966,286543,714942
1966,49555,714942
1966,2094,714942
1966,134406,714942
1966,66362,714942
1966,1351,714942
1966,292749,714942
1966,760499,714942
1966,5463,714942
1966,16105,714942
1966,286545,714942
1966,760500,714942
1966,10470,714942
1966,2144,714942
1966,31904,714942
1966,13649,714942
1966,757102,714942
1966,51575,714942
1966,1712,714942
1966,11853,714942
1966,194407,714942
1966,31908,714942
1966,760501,714942
1966,760502,714942
1966,211271,714942
1966,10153,714942
1966,440019,714942
1966,10986,714942
1966,26743,714942
1966,30199,714942
1966,3995,714942
1966,760503,714942
1966,67430,714942
1966,12861,714942
1966,760436,714942
1966,60957,714942
1966,8805,714942
1966,12139,714942
1966,760505,714942
1966,546530,714942
1966,760508,714942
1966,760396,714942
1966,50763,714942
1966,21886,714942
1966,286137,714942
1966,286553,714942
1966,760523,714942
1966,327748,714942
1966,134428,714942
1966,110,714942
1966,755841,714942
1966,126263,714942
1966,32971,714942
1966,760513,714942
1966,55312,714942
1966,27503,714942
1966,30707,714942
1966,760515,714942
1966,5589,714942
1966,31920,714942
1966,760516,714942
1966,150473,714942
1966,760517,714942
1966,30764,714942
1966,760518,714942
1966,755845,714942
1966,760519,714942
1966,74934,714942
1966,30783,714942
1966,69034,714942
1966,8693,714942
1966,891,714942
1966,760520,714942
1966,31922,714942
1966,63856,714942
1966,3469,714942
1966,67004,714942
1966,47202,714942
1966,81115,714942
1966,194127,714942
1966,217871,714942
1966,760521,714942
1966,69971,714942
1966,760448,714942
1966,755848,714942
1966,760522,714942
1966,176517,714942
1966,116250,714942
1966,754686,714942
1966,26883,714942
1966,3346,714942
1966,11831,714942
1966,197089,714942
1966,48116,714942
1966,74101,714942
1966,11238,714942
1966,760451,714942
1966,366482,714942
1966,531409,714942
1966,754693,714942
1966,50204,714942
1966,210745,714942
1966,20546,714942
1966,12354,714942
1966,16202,714942
1966,339856,714942
1966,726028,714942
1966,16863,714942
1966,877,714942
1966,755850,714942
1966,760455,714942
1966,31167,714942
1966,760524,714942
1966,99807,714942
1966,649644,714942
1966,62112,714942
1966,28642,714942
1966,5136,714942
1966,452,714942
1966,760525,714942
1966,760526,714942
1966,5052,714942
1966,178936,714942
1966,32565,714942
1966,136162,714942
1966,5627,714942
1966,754714,714942
1966,150472,714942
1966,99847,714942
1966,147895,714942
1966,487705,714942
1966,760527,714942
1966,395225,714942
1966,108964,714942
1966,551443,714942
1966,82013,714942
1966,148559,714942
1966,545396,714942
1966,760528,714942
1966,805,714942
1966,23887,714942
1966,94546,714942
1966,760529,714942
1966,194540,714942
1966,760507,714942
1966,12335,714942
1966,1892,714942
1966,11858,714942
1966,95881,714942
1966,27492,714942
1966,10951,714942
1966,754731,714942
1966,760530,714942
1966,760531,714942
1966,49083,714942
1966,64558,714942
1966,760468,714942
1966,753730,714942
1966,524251,714942
1966,133196,714942
1966,760512,714942
1966,97635,714942
1966,104094,714942
1966,92941,714942
1966,687296,714942
1966,219461,714942
1966,11562,714942
1966,17334,714942
1966,760532,714942
1966,544062,714942
1966,238650,714942
1966,121499,714942
1966,4631,714942
1966,760533,714942
1966,567038,714942
1966,760534,714942
1966,760514,714942
1966,182849,714942
1966,1204,714942
1966,169618,714942
1966,150480,714942
1966,760535,714942
1966,176520,714942
1966,537432,714942
1966,61466,714942
1966,11137,714942
1966,12183,714942
1966,5016,714942
1966,760411,714942
1966,47958,714942
1966,56679,714942
1966,40957,714942
1966,754779,714942
1966,12184,714942
1966,195073,714942
1966,29438,714942
1966,11844,714942
1966,136,714942
1966,47495,714942
1966,704781,714942
1966,54806,714942
1966,46987,714942
1966,760536,714942
1966,760537,714942
1966,11659,714942
1966,76249,714942
1966,97161,714942
1966,2056,714942
1966,11566,714942
1966,49793,714942
1966,760538,714942
1966,760539,714942
1966,263120,714942
1966,23856,714942
1966,49973,714942
1966,760540,714942
1966,163107,714942
1966,194569,714942
1966,44762,714942
1966,760541,714942
1966,13167,714942
1966,241857,714942
1966,126854,714942
1966,2548,714942
1966,137,714942
1966,69973,714942
1966,685645,714942
1966,760542,714942
1966,172802,714942
1966,601003,714942
1966,257529,714942
1966,760543,714942
1966,32972,714942
1966,760504,714942
1966,54524,714942
1966,49525,714942
1966,363932,714942
1966,760544,714942
1966,760545,714942
1966,22809,714942
1966,754816,714942
1966,234322,714942
1966,167169,714942
1966,91765,714942
1966,97644,714942
1966,11743,714942
1966,754820,714942
1966,50923,714942
1966,760546,714942
1966,2743,714942
1966,27471,714942
1966,760547,714942
1966,152497,714942
1966,48473,714942
1966,760548,714942
1966,50256,714942
1966,760549,714942
1966,163155,714942
1966,23833,714942
1966,75457,714942
1966,760550,714942
1966,82017,714942
1966,1245,714942
1966,760551,714942
1966,581143,714942
1966,760552,714942
1966,70043,714942
1966,540770,714942
1966,70180,714942
1966,86339,714942
1966,1205,714942
1966,149479,714942
1966,152019,714942
1966,1206,714942
1966,10085,714942
1966,263155,714942
1966,21842,714942
1966,595299,714942
1966,61464,714942
1966,11641,714942
1966,760553,714942
1966,173240,714942
1966,32437,714942
1966,760554,714942
1966,25356,714942
1966,149492,714942
1966,164143,714942
1966,238643,714942
1966,754842,714942
1966,194585,714942
1966,195022,714942
1966,760555,714942
1966,73387,714942
1966,13661,714942
1966,247557,714942
1966,754682,714942
1966,148581,714942
1966,2095,714942
1966,12600,714942
1966,188175,714942
1966,47534,714942
1966,247481,714942
1966,1209,714942
1966,67319,714942
1966,760418,714942
1966,177593,714942
1966,134617,714942
1966,55323,714942
1966,760556,714942
1966,222604,714942
1966,20627,714942
1966,72851,714942
1966,760509,714942
1966,760494,714942
1966,75254,714942
1966,760557,714942
1966,49860,714942
1966,760558,714942
1966,760495,714942
1966,607905,714942
1966,401295,714942
1964,175899,714941
1964,61179,714941
1964,2093,714941
1964,21834,714941
1964,102736,714941
1964,5462,714941
1964,10467,714941
1964,760421,714941
1964,4664,714941
1964,760422,714941
1964,798,714941
1964,267930,714941
1964,16098,714941
1964,14255,714941
1964,194123,714941
1964,672065,714941
1964,12673,714941
1964,1210,714941
1964,688,714941
1964,2262,714941
1964,66,714941
1964,4562,714941
1964,760423,714941
1964,21841,714941
1964,2330,714941
1964,760424,714941
1964,67,714941
1964,362152,714941
1964,25389,714941
1964,547091,714941
1964,760385,714941
1964,16100,714941
1964,760425,714941
1964,11239,714941
1964,11676,714941
1964,760426,714941
1964,127082,714941
1964,97622,714941
1964,590,714941
1964,11167,714941
1964,21847,714941
1964,100854,714941
1964,619,714941
1964,52642,714941
1964,49724,714941
1964,286542,714941
1964,6574,714941
1964,194148,714941
1964,26595,714941
1964,755830,714941
1964,16184,714941
1964,11168,714941
1964,39448,714941
1964,20933,714941
1964,194642,714941
1964,754619,714941
1964,138437,714941
1964,760395,714941
1964,153700,714941
1964,24680,714941
1964,760427,714941
1964,205760,714941
1964,136968,714941
1964,760428,714941
1964,760429,714941
1964,754678,714941
1964,755832,714941
1964,286406,714941
1964,5463,714941
1964,286,714941
1964,16389,714941
1964,13647,714941
1964,11848,714941
1964,1534,714941
1964,12143,714941
1964,760430,714941
1964,623665,714941
1964,21431,714941
1964,112048,714941
1964,11626,714941
1964,11852,714941
1964,1712,714941
1964,286119,714941
1964,194201,714941
1964,31907,714941
1964,90950,714941
1964,25281,714941
1964,194407,714941
1964,47040,714941
1964,760431,714941
1964,4564,714941
1964,1598,714941
1964,658,714941
1964,12841,714941
1964,754641,714941
1964,151761,714941
1964,760393,714941
1964,20545,714941
1964,97624,714941
1964,760432,714941
1964,760433,714941
1964,26743,714941
1964,31912,714941
1964,74045,714941
1964,21882,714941
1964,2332,714941
1964,760436,714941
1964,42157,714941
1964,35703,714941
1964,16861,714941
1964,52635,714941
1964,12133,714941
1964,30303,714941
1964,5600,714941
1964,418498,714941
1964,47972,714941
1964,12139,714941
1964,760437,714941
1964,5416,714941
1964,528668,714941
1964,546530,714941
1964,23857,714941
1964,2860,714941
1964,60832,714941
1964,2904,714941
1964,3335,714941
1964,8977,714941
1964,760439,714941
1964,42798,714941
1964,327748,714941
1964,22430,714941
1964,110,714941
1964,760398,714941
1964,1290,714941
1964,11590,714941
1964,25399,714941
1964,439683,714941
1964,760440,714941
1964,32971,714941
1964,614,714941
1964,754674,714941
1964,2861,714941
1964,27503,714941
1964,49816,714941
1964,5589,714941
1964,760441,714941
1964,760442,714941
1964,8621,714941
1964,1713,714941
1964,754676,714941
1964,67966,714941
1964,27791,714941
1964,12355,714941
1964,12676,714941
1964,31921,714941
1964,760443,714941
1964,94498,714941
1964,891,714941
1964,47976,714941
1964,52528,714941
1964,1470,714941
1964,63856,714941
1964,12470,714941
1964,760444,714941
1964,14648,714941
1964,194127,714941
1964,760445,714941
1964,760446,714941
1964,760447,714941
1964,760448,714941
1964,14906,714941
1964,760450,714941
1964,760449,714941
1964,116251,714941
1964,754686,714941
1964,27502,714941
1964,37417,714941
1964,37413,714941
1964,73377,714941
1964,615,714941
1964,9158,714941
1964,849,714941
1964,760451,714941
1964,760452,714941
1964,12610,714941
1964,25401,714941
1964,760453,714941
1964,73571,714941
1964,1352,714941
1964,4172,714941
1964,64557,714941
1964,29223,714941
1964,760454,714941
1964,27504,714941
1964,67003,714941
1964,28715,714941
1964,12138,714941
1964,16202,714941
1964,29512,714941
1964,35945,714941
1964,11270,714941
1964,11749,714941
1964,150515,714941
1964,29186,714941
1964,222483,714941
1964,1213,714941
1964,4024,714941
1964,2146,714941
1964,760455,714941
1964,11296,714941
1964,2342,714941
1964,20514,714941
1964,125426,714941
1964,136964,714941
1964,26346,714941
1964,266468,714941
1964,52547,714941
1964,1760,714941
1964,62112,714941
1964,355939,714941
1964,19827,714941
1964,30576,714941
1964,108125,714941
1964,2334,714941
1964,452,714941
1964,2083,714941
1964,5672,714941
1964,4833,714941
1964,760457,714941
1964,691,714941
1964,195903,714941
1964,754834,714941
1964,418503,714941
1964,339362,714941
1964,31883,714941
1964,614271,714941
1964,267717,714941
1964,760458,714941
1964,15142,714941
1964,760465,714941
1964,760459,714941
1964,1626,714941
1964,742,714941
1964,760460,714941
1964,82948,714941
1964,4099,714941
1964,147895,714941
1964,760461,714941
1964,24037,714941
1964,327747,714941
1964,16225,714941
1964,16125,714941
1964,346949,714941
1964,1931,714941
1964,760462,714941
1964,28514,714941
1964,2905,714941
1964,760463,714941
1964,10535,714941
1964,346969,714941
1964,150232,714941
1964,11171,714941
1964,44774,714941
1964,1717,714941
1964,2312,714941
1964,805,714941
1964,760464,714941
1964,194384,714941
1964,291343,714941
1964,18633,714941
1964,11858,714941
1964,53671,714941
1964,97633,714941
1964,10951,714941
1964,1215,714941
1964,3005,714941
1964,41,714941
1964,40724,714941
1964,35761,714941
1964,1718,714941
1964,164213,714941
1964,16127,714941
1964,5535,714941
1964,3006,714941
1964,760468,714941
1964,760466,714941
1964,11582,714941
1964,30683,714941
1964,12656,714941
1964,29086,714941
1964,757303,714941
1964,2466,714941
1964,444046,714941
1964,80713,714941
1964,12261,714941
1964,61436,714941
1964,1291,714941
1964,12689,714941
1964,11731,714941
1964,754745,714941
1964,2600,714941
1964,1203,714941
1964,41183,714941
1964,122799,714941
1964,11107,714941
1964,52648,714941
1964,34463,714941
1964,286606,714941
1964,170400,714941
1964,8814,714941
1964,760467,714941
1964,12690,714941
1964,1472,714941
1964,760469,714941
1964,754754,714941
1964,582729,714941
1964,2467,714941
1964,306133,714941
1964,4631,714941
1964,72090,714941
1964,11841,714941
1964,15905,714941
1964,27525,714941
1964,760470,714941
1964,25395,714941
1964,16206,714941
1964,74089,714941
1964,411106,714941
1964,605,714941
1964,67969,714941
1964,5080,714941
1964,760471,714941
1964,9638,714941
1964,346970,714941
1964,1686,714941
1964,122,714941
1964,21839,714941
1964,288000,714941
1964,92907,714941
1964,760472,714941
1964,2790,714941
1964,11565,714941
1964,585185,714941
1964,70747,714941
1964,966,714941
1964,194983,714941
1964,5016,714941
1964,178027,714941
1964,760473,714941
1964,75760,714941
1964,493121,714941
1964,286201,714941
1964,102113,714941
1964,32001,714941
1964,4175,714941
1964,44737,714941
1964,4568,714941
1964,448005,714941
1964,30874,714941
1964,4096,714941
1964,136,714941
1964,47495,714941
1964,760474,714941
1964,54806,714941
1964,760475,714941
1964,25529,714941
1964,28828,714941
1964,12625,714941
1964,11659,714941
1964,760476,714941
1964,49878,714941
1964,627,714941
1964,67302,714941
1964,19727,714941
1964,76249,714941
1964,97161,714941
1964,760477,714941
1964,1473,714941
1964,11648,714941
1964,31945,714941
1964,13215,714941
1964,25273,714941
1964,47436,714941
1964,163107,714941
1964,760478,714941
1964,47717,714941
1964,67011,714941
1964,2345,714941
1964,16139,714941
1964,266100,714941
1964,20520,714941
1964,18387,714941
1964,13484,714941
1964,3007,714941
1964,257529,714941
1964,32972,714941
1964,74256,714941
1964,97182,714941
1964,96023,714941
1964,545254,714941
1964,754806,714941
1964,760479,714941
1964,11866,714941
1964,50091,714941
1964,2090,714941
1964,760480,714941
1964,296008,714941
1964,35950,714941
1964,198166,714941
1964,55544,714941
1964,258756,714941
1964,49525,714941
1964,760481,714941
1964,5030,714941
1964,760482,714941
1964,7762,714941
1964,22809,714941
1964,12694,714941
1964,754816,714941
1964,10489,714941
1964,34494,714941
1964,754818,714941
1964,97644,714941
1964,1228,714941
1964,67438,714941
1964,757240,714941
1964,154887,714941
1964,5123,714941
1964,1117,714941
1964,2743,714941
1964,611,714941
1964,12696,714941
1964,49516,714941
1964,105833,714941
1964,195008,714941
1964,8690,714941
1964,11636,714941
1964,23846,714941
1964,21493,714941
1964,46491,714941
1964,4143,714941
1964,82017,714941
1964,75547,714941
1964,72314,714941
1964,70043,714941
1964,46854,714941
1964,677,714941
1964,1205,714941
1964,1894,714941
1964,50509,714941
1964,22626,714941
1964,760483,714941
1964,16585,714941
1964,152019,714941
1964,2227,714941
1964,23,714941
1964,759258,714941
1964,263155,714941
1964,52616,714941
1964,5019,714941
1964,2347,714941
1964,37620,714941
1964,15561,714941
1964,12186,714941
1964,760484,714941
1964,219515,714941
1964,52618,714941
1964,60595,714941
1964,4144,714941
1964,760438,714941
1964,9262,714941
1964,79,714941
1964,760487,714941
1964,760486,714941
1964,682,714941
1964,65760,714941
1964,119733,714941
1964,194586,714941
1964,1024,714941
1964,21852,714941
1964,581048,714941
1964,684,714941
1964,680,714941
1964,2752,714941
1964,43686,714941
1964,6925,714941
1964,132789,714941
1964,13662,714941
1964,12131,714941
1964,760488,714941
1964,222597,714941
1964,760489,714941
1964,92896,714941
1964,3886,714941
1964,760490,714941
1964,211119,714941
1964,67319,714941
1964,23849,714941
1964,129786,714941
1964,760418,714941
1964,26781,714941
1964,21514,714941
1964,141752,714941
1964,33158,714941
1964,760491,714941
1964,46159,714941
1964,175903,714941
1964,760485,714941
1964,561409,714941
1964,686,714941
1964,636623,714941
1964,760492,714941
1964,238637,714941
1964,1230,714941
1964,760493,714941
1964,136098,714941
1964,760494,714941
1964,22628,714941
1964,4714,714941
1964,684997,714941
1964,93330,714941
1964,178214,714941
1964,54276,714941
1964,74084,714941
1964,760495,714941
1964,12589,714941
1964,26397,714941
1964,401295,714941
1964,347012,714941
1964,25400,714941
1962,760381,714939
1962,24170,714939
1962,102736,714939
1962,5462,714939
1962,11820,714939
1962,760382,714939
1962,194123,714939
1962,760383,714939
1962,760384,714939
1962,377897,714939
1962,11248,714939
1962,2724,714939
1962,2275,714939
1962,760385,714939
1962,12136,714939
1962,230737,714939
1962,53117,714939
1962,170942,714939
1962,51442,714939
1962,55397,714939
1962,292794,714939
1962,125414,714939
