source,target,weight
1051275,922868,12
1051727,199827,13
1051727,209354,13
1051727,239702,11
1051727,678110,12
1051727,811695,12
1052019,714941,11
1052398,11934,11
1052759,888540,11
1052885,274789,11
1052885,321494,11
1052885,607341,11
1052885,630806,11
1053347,1053370,12
1053348,32842,11
1053348,394904,11
1053348,816715,11
1053348,816719,11
1053358,882102,11
1053363,822272,11
1053363,822276,12
1053363,822279,11
1053363,822282,11
1053363,822304,11
1053363,822316,11
1053363,927634,13
1053439,303196,11
1054006,1096886,12
1054006,243460,11
1054006,798221,13
1054006,803664,14
1054006,819427,14
1054006,823177,15
1054006,838349,16
1054006,84933,11
1054006,868621,13
1054007,224500,12
1054007,35758,13
1054007,531410,11
1054007,747686,12
1054007,747731,11
1055129,894469,12
1055731,1063518,11
1055731,12518,11
1055731,12951,11
1055731,137705,11
1055731,14265,11
1055731,159874,11
1055731,20768,11
1055731,22904,11
1055731,300713,11
1055731,303196,11
1055731,320705,11
1055731,355758,11
1055731,355759,11
1055731,375451,11
1055731,408249,11
1055731,452649,11
1055731,593275,11
1055731,696058,11
1055731,742283,11
1055731,745911,11
1055731,785923,11
1055731,883259,11
1055731,888058,11
1055731,956266,11
1056048,134486,11
1057268,643206,16
1057281,629494,11
1057327,689746,11
1057327,801279,13
1057327,869012,13
1057327,963635,15
1057327,989814,13
1057356,134486,13
1057356,66350,11
1057356,745911,11
1057371,134486,17
1057371,178902,11
1057371,217736,12
1057371,300714,13
1057371,31866,16
1057371,332271,14
1057371,565445,12
1057371,714937,11
1057371,714945,11
1057371,714957,12
1057371,740129,12
1057371,745450,11
1057371,747617,11
1057371,747618,11
1057371,949622,11
1057569,11934,11
105764,949622,11
105775,134486,12
105775,246882,11
105775,297776,14
105775,366982,12
105775,50467,11
105775,577679,13
105775,714937,11
105775,714952,11
1057761,137986,11
1057761,300143,11
1057761,300144,11
1057761,300145,11
1057761,714957,13
1058023,1064620,29
1058023,714941,13
1058023,910372,12
1058073,134486,12
1058073,303196,11
1058073,714957,12
1058079,316678,11
1058079,521637,11
1058079,669852,11
1058358,134486,15
1058358,324891,12
1058358,565445,11
1058358,809218,11
1058358,991178,11
1058385,117774,11
1058385,747694,11
1058407,714957,12
1058424,714957,12
1058435,134486,11
1058604,1058617,13
1058950,1094541,11
1058995,303196,11
1058995,352769,13
1058995,385335,15
1058995,567031,13
1058995,62932,11
1058995,678110,12
1058995,714957,13
1058995,805757,11
1058995,882834,11
1059811,303196,11
1060420,600062,13
1060420,876414,13
1060640,1079150,12
1060673,1060807,11
1061053,224004,11
1061096,305955,11
1061096,712905,13
1061096,806919,11
1061096,830430,12
1061096,847820,11
1061096,937473,11
1061104,1063027,11
1061104,1081363,14
1061104,190333,11
1061104,265216,13
1061104,35515,12
1061104,707783,11
1061104,797023,11
1061104,801310,12
1061104,805107,12
1061104,805578,11
1061104,805740,11
1061104,806592,11
1061104,818109,11
1061104,830434,14
1061104,849948,11
1061104,872625,11
1061104,886654,11
1061104,988455,14
1061191,989140,13
10612,106605,11
10612,123370,23
10612,205447,14
10612,33249,23
10612,628910,11
10612,714941,12
10612,801267,13
10612,867783,12
1061202,994112,16
1061208,1101115,15
106204,303196,11
1062159,288221,11
1062159,642329,11
1062226,326747,11
1062444,1071993,13
1062507,1064082,11
1062507,805570,11
1062509,1077175,11
1062509,11934,13
1062509,126148,11
1062509,141947,11
1062509,143204,12
1062509,172522,11
1062509,195179,12
1062509,230178,11
1062509,289555,12
1062509,295745,11
1062509,30785,11
1062509,381042,11
1062509,401176,11
1062509,41281,11
1062509,477357,11
1062509,51926,11
1062509,523508,11
1062509,53635,13
1062509,558041,11
1062509,602526,17
1062509,61860,11
1062509,65135,13
1062509,688462,11
1062509,776366,11
1062509,806598,11
1062509,806919,14
1062509,85078,13
1062509,900177,12
1062509,994881,11
1062536,1063646,12
1062536,186952,12
1062536,353046,12
1062536,511935,12
1062536,583984,12
1062536,624775,12
1062536,758678,12
1062536,863192,12
1062536,870227,12
1062536,879242,12
1062536,889667,12
1062536,898919,12
1062536,917012,12
1062550,979521,21
1062616,1063236,11
1062618,11934,14
1062618,134486,12
1062618,303196,12
1062618,30785,11
1062618,507022,11
1062618,58922,11
1062618,602526,11
1062618,712905,11
1062618,737992,14
1062618,806898,11
1062618,806908,11
1062618,831117,15
1062673,1071809,11
1062673,11934,11
1062673,19349,13
1062673,303196,13
1062673,340511,11
1062673,555931,13
1062673,665020,11
1062673,811072,11
1062673,823599,14
1062673,94294,12
1062714,831873,14
1062801,134486,13
1062801,169337,12
1062801,201906,12
1062801,221480,12
1062801,240041,11
1062801,240058,11
1062801,240059,11
1062801,240060,11
1062801,240061,11
1062801,240062,11
1062801,240063,11
1062801,240064,11
1062801,241825,11
1062801,25203,11
1062801,303196,12
1062801,316678,11
1062801,332976,12
1062801,401592,11
1062801,55313,12
1062801,565434,11
1062801,714957,14
1062801,72017,14
1062801,729335,11
1062801,796429,11
1062801,802696,11
1062801,802709,11
1062801,806906,11
1062801,806911,11
1062801,876364,11
1062834,134486,11
1062834,376411,11
1063027,1064441,12
1063027,109841,11
1063027,13718,12
1063027,141947,11
1063027,142653,13
1063027,158937,12
1063027,162389,11
1063027,173764,11
1063027,216540,11
1063027,289555,11
1063027,325602,12
1063027,333665,14
1063027,54271,13
1063027,617529,12
1063027,617641,11
1063027,61860,11
1063027,664813,11
1063027,664985,11
1063027,665088,11
1063027,665090,11
1063027,691658,12
1063027,712149,11
1063027,712857,12
1063027,717268,11
1063027,753415,11
1063027,796632,12
1063027,797055,11
1063027,801298,15
1063027,801308,14
1063027,811074,11
1063027,811717,12
1063027,828848,11
1063027,838897,11
1063027,847820,11
1063027,85037,12
1063027,860705,11
1063027,862678,12
1063027,886299,11
1063027,895319,11
1063027,929094,12
1063027,944238,11
1063027,994823,12
1063027,997462,11
1063141,331537,22
106317,117774,13
106317,119638,11
106317,135701,14
106317,14213,16
106317,163018,13
106317,177023,13
106317,18607,11
106317,199827,13
106317,209354,16
106317,239695,11
106317,239702,13
106317,305182,11
106317,352769,16
106317,385335,13
106317,457616,12
106317,491029,11
106317,567031,11
106317,573485,11
106317,627032,11
106317,627203,15
106317,650611,12
106317,652880,13
106317,678110,17
106317,714957,13
106317,721297,13
106317,734439,14
106317,747694,13
106317,75105,11
106317,768841,11
106317,772994,11
106317,805567,11
106317,805757,14
106317,806523,11
106317,811695,15
106317,882834,13
106317,957295,14
1063180,368888,14
1063180,46069,15
1063180,56801,14
1063180,604550,11
1063180,618883,11
1063180,621665,11
1063180,654864,12
1063180,690483,12
1063180,742243,11
1063338,1091624,13
1063348,134486,11
1063348,14927,11
1063348,19349,11
1063348,303196,15
1063348,524947,11
1063348,535481,11
1063348,598448,11
1063348,714957,14
1063348,803629,11
1063348,805740,11
1063370,109996,14
1063370,11934,11
1063370,121175,11
1063370,140168,12
1063370,160743,12
1063370,163386,13
1063370,172522,11
1063370,17954,14
1063370,18492,14
1063370,277066,12
1063370,288231,12
1063370,303196,18
1063370,339264,12
1063370,401627,12
1063370,408102,11
1063370,505123,24
1063370,543546,13
1063370,565387,23
1063370,591822,23
1063370,61257,12
1063370,659024,13
1063370,673653,11
1063370,673656,12
1063370,701213,11
1063370,735544,22
1063370,747708,19
1063370,753164,14
1063370,753174,12
1063370,753401,12
1063370,805249,12
1063370,827766,11
1063370,90622,22
1063370,93675,12
1063370,940188,13
1063370,960506,20
1063377,125482,15
1063377,134486,13
1063377,138701,14
1063377,140342,15
1063377,165173,12
1063377,231305,15
1063377,25854,14
1063377,289450,12
1063377,300127,14
1063377,300713,14
1063377,303196,19
1063377,53707,15
1063377,667835,11
1063377,745911,12
1063377,753775,17
1063377,868167,27
1063412,1063512,11
1063412,106854,13
1063412,1083650,14
1063412,109841,14
1063412,119994,11
1063412,140043,11
1063412,140168,11
1063412,140172,13
1063412,141947,13
1063412,166927,11
1063412,17954,12
1063412,208241,12
1063412,216540,11
1063412,223802,14
1063412,230178,11
1063412,303196,19
1063412,312705,12
1063412,333665,11
1063412,391997,11
1063412,402904,14
1063412,448351,12
1063412,469224,11
1063412,507022,12
1063412,51926,13
1063412,564101,11
1063412,58785,11
1063412,591908,11
1063412,607099,20
1063412,63083,22
1063412,642194,14
1063412,665006,11
1063412,665088,11
1063412,671587,11
1063412,673656,14
1063412,685828,11
1063412,701659,11
1063412,717308,13
1063412,729877,11
1063412,744753,12
1063412,744770,11
1063412,753415,13
1063412,774833,12
1063412,777684,11
1063412,778600,12
1063412,801145,13
1063412,801308,11
1063412,804505,12
1063412,805557,11
1063412,806502,15
1063412,806518,13
1063412,806537,11
1063412,806898,12
1063412,807492,13
1063412,811072,11
1063412,811077,11
1063412,833539,11
1063412,85037,11
1063412,855090,13
1063412,885129,12
1063412,889311,11
1063412,909847,14
1063412,940188,13
1063412,992643,11
1063510,1081363,11
1063510,109996,12
1063510,134486,13
1063510,13811,11
1063510,140172,11
1063510,216540,12
1063510,22945,12
1063510,253705,12
1063510,277285,11
1063510,278173,11
1063510,289501,11
1063510,289505,11
1063510,289506,11
1063510,289514,11
1063510,303196,17
1063510,333665,12
1063510,402904,11
1063510,41281,12
1063510,507022,12
1063510,521869,11
1063510,540183,12
1063510,540678,11
1063510,574763,14
1063510,601929,11
1063510,607099,11
1063510,617529,13
1063510,617641,12
1063510,63083,12
1063510,642194,11
1063510,664813,12
1063510,664814,13
1063510,664985,11
1063510,665000,11
1063510,665090,12
1063510,712149,11
1063510,712850,13
1063510,712857,13
1063510,717268,12
1063510,744748,13
1063510,744753,12
1063510,744770,12
1063510,744789,13
1063510,753415,11
1063510,774816,11
1063510,777820,13
1063510,778600,13
1063510,796632,12
1063510,797050,12
1063510,797051,12
1063510,797055,11
1063510,801298,12
1063510,801308,12
1063510,801374,12
1063510,805583,11
1063510,806537,12
1063510,806898,14
1063510,806908,11
1063510,807322,12
1063510,807492,11
1063510,811070,12
1063510,811072,11
1063510,811077,12
1063510,811717,13
1063510,823599,11
1063510,830437,12
1063510,847820,12
1063510,860702,12
1063510,860705,14
1063510,889311,13
1063510,895319,13
1063510,929094,12
1063510,979325,13
1063510,981431,11
1063510,991544,11
1063510,992643,16
1063512,1071849,11
1063512,1089758,11
1063512,116780,11
1063512,140168,11
1063512,140172,14
1063512,155981,11
1063512,224004,11
1063512,253705,13
1063512,277285,12
1063512,288231,11
1063512,289501,12
1063512,289505,12
1063512,289506,12
1063512,289514,12
1063512,29474,11
1063512,303196,18
1063512,398166,12
1063512,401627,13
1063512,402904,11
1063512,448351,13
1063512,507022,11
1063512,51926,11
1063512,539812,11
1063512,539818,11
1063512,539822,11
1063512,540183,11
1063512,565387,11
1063512,617641,12
1063512,63083,12
1063512,634538,11
1063512,664985,12
1063512,671587,12
1063512,673653,11
1063512,717268,12
1063512,73214,11
1063512,753415,13
1063512,801298,11
1063512,801374,12
1063512,805583,12
1063512,806502,13
1063512,806518,11
1063512,806537,12
1063512,806642,12
1063512,806908,12
1063512,807492,14
1063512,807518,12
1063512,833539,11
1063512,929094,11
1063512,981431,11
1063513,714941,11
1063516,368888,13
1063516,46069,14
1063516,56801,14
1063516,604550,11
1063516,618883,11
1063516,621665,13
1063516,654864,14
1063516,690483,15
1063516,739807,11
1063516,739840,11
1063516,740259,11
1063516,740274,11
1063516,740276,12
1063516,740518,12
1063516,740520,11
1063516,740521,12
1063516,742243,11
1063516,812473,24
1063518,12518,11
1063518,12951,11
1063518,134486,11
1063518,137705,11
1063518,14265,11
1063518,159874,11
1063518,20768,11
1063518,22904,11
1063518,300713,12
1063518,303196,12
1063518,320705,11
1063518,355758,11
1063518,355759,11
1063518,375451,11
1063518,408249,11
1063518,438167,11
1063518,452649,11
1063518,56680,11
1063518,593275,11
1063518,602625,12
1063518,696058,11
1063518,742283,11
1063518,745380,12
1063518,745909,11
1063518,745911,13
1063518,785923,14
1063518,883259,11
1063518,888058,11
1063518,956266,12
1063556,472008,11
1063559,134486,15
1063559,168451,11
1063559,303196,12
1063559,41281,11
1063559,555851,16
1063559,617641,12
1063559,796632,11
1063559,806898,12
1063559,860705,11
1063559,889311,12
1063559,895319,12
1063559,979325,11
1063608,14213,11
1063608,199827,11
1063608,209354,13
1063608,239702,11
1063608,652880,12
1063608,678110,13
1063608,714957,11
1063608,721297,11
1063608,772994,11
1063608,811695,12
1063646,186952,12
1063646,353046,12
1063646,511935,12
1063646,583984,12
1063646,624775,12
1063646,758678,12
1063646,863192,12
1063646,870227,12
1063646,879242,12
1063646,889667,12
1063646,898919,12
1063646,917012,12
1063677,1064007,11
1063721,141947,11
1063721,303196,14
1063721,469224,14
1063721,520854,13
1063721,54271,11
1063721,591985,12
1063721,66917,11
1063721,673653,11
1063721,753174,12
1063721,753415,12
1063721,774060,12
1063721,807518,12
1063721,840387,11
1064025,805773,11
1064025,924151,11
1064090,303196,14
1064090,564009,11
10641,11934,12
10641,18034,16
10641,26870,12
1064123,898469,17
1064277,1064285,11
1064277,1064292,11
1064285,1064292,11
1064285,1090064,14
1064285,328140,12
1064285,519533,12
1064285,673971,11
1064285,711140,11
1064285,810760,13
1064285,864239,12
1064285,902791,14
1064285,923892,11
1064326,714941,11
1064441,136175,11
1064441,140172,11
1064441,141947,11
1064441,41281,11
1064441,520854,12
1064441,692831,11
1064441,702929,11
1064441,801308,11
1064441,811717,11
1064441,895319,11
1064499,27461,12
1064499,27468,11
1064499,727086,11
1064532,747731,11
1064615,116780,13
1064615,156958,12
1064615,199018,13
1064615,211571,12
1064615,277066,13
1064615,288231,15
1064615,303196,15
1064615,401627,11
1064615,472008,11
1064615,59595,11
1064615,673653,15
1064615,747731,12
1064615,784225,14
1064615,805563,12
1064615,806502,11
1064615,806594,12
1064615,807518,11
1064615,836770,21
1064615,910045,12
1064620,714941,13
1064620,910372,12
1065527,134486,11
1065527,714957,11
1065527,758503,16
1065529,758503,12
106605,111435,11
106605,140168,12
106605,162120,11
106605,253706,12
106605,277271,20
106605,303196,12
106605,401627,11
106605,448351,11
106605,530832,11
106605,566678,11
106605,61257,11
106605,714941,13
106605,803624,11
106605,806643,11
1066637,819805,11
1066664,832993,18
1068077,1074256,13
1068077,1075074,12
1068077,189821,14
1068077,201327,14
1068077,201330,14
1068077,219351,14
1068077,604026,14
1068332,109841,11
1068332,11934,11
1068332,136175,11
1068332,141947,12
1068332,216540,12
1068332,22945,11
1068332,303196,13
1068332,314730,11
1068332,380073,11
1068332,41281,11
1068332,520854,13
1068332,558041,11
1068332,671604,14
1068332,688567,11
1068332,716615,11
1068332,753174,13
1068332,753415,12
1068332,805267,11
1068332,807322,11
1068332,807518,11
1068332,849948,11
1068401,923092,16
1068402,121082,13
1068402,160694,13
1068402,224004,20
1068402,274789,12
1068402,545958,11
1068402,558109,12
1068402,844546,12
1068402,844547,12
1068414,274789,12
1068414,802787,14
1068508,217078,11
1068508,303196,14
1068508,680603,11
1068508,777684,11
106854,113932,16
106854,140043,11
106854,140172,11
106854,141947,11
106854,191872,11
106854,22945,12
106854,230178,12
106854,277285,11
106854,289501,11
106854,289505,11
106854,289506,11
106854,289514,11
106854,303196,15
106854,325602,11
106854,333665,14
106854,390348,12
106854,402904,15
106854,51926,12
106854,544862,13
106854,558041,15
106854,574763,13
106854,577616,11
106854,607099,11
106854,617529,12
106854,617641,14
106854,63083,12
106854,664813,12
106854,664814,11
106854,664985,12
106854,665000,11
106854,665088,16
106854,665090,12
106854,671587,11
106854,691455,11
106854,691658,12
106854,712149,13
106854,712422,12
106854,712850,11
106854,712857,12
106854,717268,14
106854,717282,11
106854,744748,11
106854,744753,13
106854,744770,13
106854,744789,11
106854,753415,14
106854,774802,11
106854,774826,11
106854,774833,12
106854,776366,11
106854,778600,12
106854,796632,12
106854,797051,11
106854,797055,13
106854,801145,13
106854,801298,15
106854,801308,14
106854,801374,13
106854,805583,11
106854,806502,15
106854,806518,14
106854,806537,13
106854,806898,12
106854,806908,11
106854,807322,13
106854,811070,14
106854,811072,11
106854,811077,12
106854,830430,13
106854,830437,13
106854,847820,12
106854,860702,13
106854,860705,12
106854,889311,13
106854,895317,12
106854,909847,11
106854,929094,14
106854,966766,12
106854,979325,12
106854,991544,14
1068895,1068896,15
1068895,1069772,13
1068895,1070074,13
1068895,1070078,12
1068896,1069772,13
1068896,1070074,13
1068896,1070078,12
1068999,1101967,12
1069401,829140,11
1069401,854162,11
1069401,854196,11
1069401,854294,11
1069401,858392,11
1069401,873542,11
1069552,1093243,16
1069552,1100955,16
1069552,984543,16
1069552,986862,16
1069552,997094,16
1069772,1070074,16
1069772,1070078,15
10699,62580,15
1069980,303196,12
1069980,591985,11
1069980,66917,11
1070074,1070078,15
1070555,134486,12
1070555,303196,11
1070555,714941,17
1070555,75237,11
1070555,930287,13
1070555,947252,11
107066,1099339,13
107066,183749,12
107066,201062,13
107066,216869,14
107066,216874,14
107066,252569,12
107066,253637,11
107066,281694,13
107066,288221,12
107066,29049,17
107066,319839,12
107066,332982,11
107066,41095,11
107066,499321,12
107066,60268,14
107066,614585,11
107066,642329,14
107066,682825,14
107066,725558,11
107066,734384,11
107066,747716,13
107066,75233,12
107066,804519,13
