person_id,person_name,role,event_year,event_title,event_id,event_type,tipo
377355,Mario Deluigi,Comitato esecutivo per la sezione Arti Decorative,1964,Mostra delle Arti Decorative delle Venezie,5384,section,annali_arti_visive
377355,Mario Deluigi,Comitato di esperti,1968,Padiglione delle Arti Decorative delle Venezie,5593,section,annali_arti_visive
377355,Mario Deluigi,Commissario,1972,Arti decorative,5591,section,annali_arti_visive
378707,James Kerr-Lawson,Collocatore,1922,Partecipazioni nazionali: Gran Bretagna,2118,section,annali_arti_visive
390358, Elmgreen & Dragset,Curatore,2009,"Partecipazioni nazionali: Paesi Nordici (Finlandia, Norvegia e Svezia) - The Collectors",3568,section,annali_arti_visive
367900,Wladimiro Dorigo,Relatore,1977,Corso di archivistica,8050,section,manifestazioni_asac
367900,Wladimiro Dorigo,Direttore del Festival,1963,22. Festival Internazionale del Teatro di Prosa,123,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Direttore del Festival,1964,23. Festival Internazionale del Teatro di Prosa,124,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Direttore del Festival,1965,24. Festival Internazionale del Teatro di Prosa,125,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Direttore del Festival,1966,25. Festival Internazionale del Teatro di Prosa,126,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Direttore del Festival,1967,26. Festival Internazionale del Teatro di Prosa,127,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Direttore del Festival,1968,27. Festival Internazionale del Teatro di Prosa,128,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Capo dell'Ufficio stampa,1968,34. Esposizione Biennale Internazionale d'Arte,42,manifestazione,annali_arti_visive
367900,Wladimiro Dorigo,Direttore del Festival,1969,28. Festival Internazionale del Teatro di Prosa,129,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Direttore del Festival,1970,29. Festival Internazionale del Teatro di Prosa,131,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Comitato di lavoro dell'Assemblea del personale,1970,35. Biennale Internazionale d'Arte,236,manifestazione,annali_arti_visive
367900,Wladimiro Dorigo,Ufficio Stampa,1970,35. Biennale Internazionale d'Arte,236,manifestazione,annali_arti_visive
367900,Wladimiro Dorigo,Vice Commissario Straordinario,1971,30. Festival internazionale del Teatro di Prosa,135,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Vice Commissario Straordinario,1971,34. Festival Internazionale di Musica Contemporanea,251,manifestazione,annali_musica
367900,Wladimiro Dorigo,Vice Commissario Straordinario,1972,31. Festival Internazionale del Teatro di Prosa,139,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Vice Commissario,1972,35. Festival Internazionale di Musica Contemporanea,195,manifestazione,annali_musica
367900,Wladimiro Dorigo,Vice Commissario Straordinario,1972,36. Esposizione Biennale Internazionale d'Arte,237,manifestazione,annali_arti_visive
367900,Wladimiro Dorigo,Conservatore dell'Archivio Storico d'Arte Contemporanea,1976,"La Biennale di Venezia 1976 : Ambiente, partecipazione, strutture culturali",238,manifestazione,annali_arti_visive
367900,Wladimiro Dorigo,Consiglio Direttivo,1979,Mostra Internazionale del Cinema,51,manifestazione,annali_cinema
367900,Wladimiro Dorigo,Consiglio Direttivo,1979,Venezia e lo spazio scenico,442,manifestazione,annali_teatro
367900,Wladimiro Dorigo,Consiglio Direttivo,1980,Mostra Internazionale del Cinema,53,manifestazione,annali_cinema
367900,Wladimiro Dorigo,Consiglio Direttivo,1980,Prima Mostra Internazionale di Architettura: La Presenza del Passato,87,manifestazione,annali_architettura
367900,Wladimiro Dorigo,Consiglio Direttivo,1980,39. Biennale arti visive 1980,52,manifestazione,annali_arti_visive
367900,Wladimiro Dorigo,Consiglio Direttivo,1980,Il Tempo del Museo Venezia,439,manifestazione,altro
367900,Wladimiro Dorigo,Consiglio Direttivo,1981,Mostra Internazionale del Cinema,54,manifestazione,annali_cinema
367900,Wladimiro Dorigo,Consiglio Direttivo,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
367900,Wladimiro Dorigo,Consiglio Direttivo,1982,Mostra Internazionale del Cinema,55,manifestazione,annali_cinema
367900,Wladimiro Dorigo,Consiglio Direttivo,1982,Seconda Mostra Internazionale di Architettura: Architettura nei Paesi islamici,90,manifestazione,annali_architettura
367900,Wladimiro Dorigo,Consiglio Direttivo,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
376116,Ennio Morlotti,Sottocommissione per le arti figurative,1960,30. Biennale Internazionale d'Arte,232,manifestazione,annali_arti_visive
376116,Ennio Morlotti,Sottocommissione per le arti figurative,1966,33. Esposizione Biennale Internazionale d'Arte,235,manifestazione,annali_arti_visive
424404,Fred Pittino,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
429924,Luciano Ricchetti,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
423706,Enrico Paulucci,Commissario,1936,Sezione italiana - Mostra retrospettiva di Gigi Chessa,4281,section,annali_arti_visive
423706,Enrico Paulucci,Sottocommissione per le arti figurative,1962,31. Esposizione Biennale Internazionale d'Arte,233,manifestazione,annali_arti_visive
441808,Rashid Rana,Partecipante,2015,My East is Your West (Evento Collaterale),1101,event,annali_arti_visive
462512,Domenico Fabbri,Consiglio di Amministrazione,1940,22. Esposizione Biennale Internazionale d'Arte,14,manifestazione,annali_arti_visive
462512,Domenico Fabbri,Consiglio di Amministrazione,1942,23. Esposizione Biennale Internazionale d'Arte,17,manifestazione,annali_arti_visive
380432,Manuel Benedito Vives,Organizzazione,1926,Partecipazioni nazionali: Spagna,3995,section,annali_arti_visive
380432,Manuel Benedito Vives,Organizzazione,1934,Partecipazioni nazionali: Spagna,4233,section,annali_arti_visive
87553,Juan Hernández Pijuan,Partecipante,2015,The Dialogue of Fire. Ceramic and Glass Masters from Barcelona to Venice (Evento Collaterale),1111,event,annali_arti_visive
504449, Environmedia,Collaboratore,1975,Intervento urbano di comunicazione ambientale e creatività collettiva ,8026,section,altro
504449, Environmedia,Collaboratore,1975,Seminario aperto sull'uso e sulla lettura della comunicazione audiovisiva,8027,section,altro
381204,Athanasia Kyriakakos,Artista,2005,NowHere Europe (evento nell'ambito),181,event,annali_arti_visive
384837,Enzo Cucciniello,Consiglio Direttivo,1988,45. Mostra Internazionale del Cinema,61,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1988,43. Esposizione Internazionale d'Arte : il luogo degli artisti,243,manifestazione,annali_arti_visive
384837,Enzo Cucciniello,Consiglio Direttivo,1989,46. Mostra Internazionale d’Arte Cinematografica,62,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1990,47. Mostra Internazionale d'Arte Cinematografica,63,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1990,44. Esposizione Internazionale d'Arte : Dimensione Futuro - L'artista e lo Spazio,244,manifestazione,annali_arti_visive
384837,Enzo Cucciniello,Consiglio Direttivo,1991,48. Mostra Internazionale d'Arte Cinematografica,64,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
384837,Enzo Cucciniello,Consiglio Direttivo,1992,49. Mostra Internazionale d’Arte Cinematografica,65,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1992,Architettura e Spazio Sacro nella Modernità,441,manifestazione,altro
384837,Enzo Cucciniello,Consiglio Direttivo,1993,50. Mostra Internazionale d’Arte Cinematografica,66,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1993,45. Esposizione Internazionale d'Arte : punti cardinali dell'arte,249,manifestazione,annali_arti_visive
384837,Enzo Cucciniello,Consiglio Direttivo,1994,51. Mostra Internazionale d’Arte Cinematografica,67,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1995,52. Mostra Internazionale d’Arte Cinematografica,68,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1995,46. Esposizione Internazionale d'Arte,248,manifestazione,annali_arti_visive
384837,Enzo Cucciniello,Consiglio Direttivo,1996,53. Mostra Internazionale d’Arte Cinematografica,69,manifestazione,annali_cinema
384837,Enzo Cucciniello,Consiglio Direttivo,1996,6. Mostra Internazionale di Architettura : Sensori del futuro. L’architetto come sismografo,95,manifestazione,annali_architettura
414507,Emily Wardill,Artista,2011,Future Generation Art Prize @Venice (Evento Collaterale),575,event,annali_arti_visive
373148,Augusto Sezanne,Decorazione,1903,Sala emiliana,2033,section,annali_arti_visive
373148,Augusto Sezanne,Commissario,1905,Sala regionale italiana: Sala emiliana - Sala XXV,2223,section,annali_arti_visive
373148,Augusto Sezanne,Commissario,1907,Sala italiana: Sala emiliana,2298,section,annali_arti_visive
373148,Augusto Sezanne,Comitato Ordinatore,1895,Prima Esposizione Internazionale d'Arte della Città di Venezia,212,manifestazione,annali_arti_visive
373148,Augusto Sezanne,Commissione consultiva,1895,Prima Esposizione Internazionale d'Arte della Città di Venezia,212,manifestazione,annali_arti_visive
373148,Augusto Sezanne,Comitato Ordinatore,1897,2. Esposizione Internazionale d'Arte della Città di Venezia,213,manifestazione,annali_arti_visive
373148,Augusto Sezanne,Giuria di premiazione,1907,7. Esposizione Internazionale d'Arte della Città di Venezia,218,manifestazione,annali_arti_visive
463455,Angelo Scattolin,Allestimento,1938,Arte Decorativa,4809,section,annali_arti_visive
463455,Angelo Scattolin,Consiglio di Amministrazione,1964,32. Esposizione Biennale Internazionale d'Arte,234,manifestazione,annali_arti_visive
463455,Angelo Scattolin,Consiglio di Amministrazione,1966,33. Esposizione Biennale Internazionale d'Arte,235,manifestazione,annali_arti_visive
463455,Angelo Scattolin,Consigliere di Amministrazione della Biennale,1968,34. Esposizione Biennale Internazionale d'Arte,42,manifestazione,annali_arti_visive
375906,James Bolivar Manson,Commissione giudicatrice,1930,Partecipazioni nazionali: Gran Bretagna,4081,section,annali_arti_visive
375906,James Bolivar Manson,Commissione di selezione,1932,Partecipazioni nazionali: Gran Bretagna,4191,section,annali_arti_visive
375906,James Bolivar Manson,Commissione di selezione,1934,Partecipazioni nazionali: Gran Bretagna,4237,section,annali_arti_visive
459479,Antonino Villani,Accettazione,1922,13. Esposizione Internazionale d'Arte della Città di Venezia,223,manifestazione,annali_arti_visive
379351,Carlo Cressini,Accettazione,1914,11. Esposizione Internazionale d'Arte della Città di Venezia,222,manifestazione,annali_arti_visive
373295,Emilio Mazzoni-Zarini,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
414683,Mohammad Hassan Bey,Commissario,1952,Partecipazioni nazionali: Egitto,4711,section,annali_arti_visive
391574,Haegue Yang,Artista,2013,Who is Alice? (Evento Collaterale),791,event,annali_arti_visive
464396,Nijad Sirel,Commissario,1958,Partecipazioni nazionali: Turchia,5037,section,annali_arti_visive
464396,Nijad Sirel,Giuria Internazionale di Premiazione,1958,29. Esposizione Biennale Internazionale d'Arte,231,manifestazione,annali_arti_visive
452943,Omar Ronda,Partecipante,2010,Culture_Nature. green ethics – habitat - environment (Evento Collaterale),540,event,annali_architettura
376108,Giuseppe Marchiori,Commissario,1948,Italia - Mostra personale di Mario Mafai,4771,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1948,Tre pittori italiani dal 1910 al 1920,4723,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1948,Mostra retrospettiva di Gino Rossi,4737,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1948,Mostra retrospettiva di Scipione,4770,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1948,Mostra retrospettiva di Arturo Martini,4719,section,annali_arti_visive
376108,Giuseppe Marchiori,Ordinatore,1948,Il Fronte Nuovo delle Arti,4778,section,annali_arti_visive
376108,Giuseppe Marchiori,Ordinatore,1950,"[sezione italiana, mostra personale] Gino Severini",4562,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1950,I Firmatari del primo Manifesto Futurista,4530,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1950,Scultori d'oggi,4605,section,annali_arti_visive
376108,Giuseppe Marchiori,Ordinatore,1954,Teo Gianniotti,8381,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1960,[mostra retrospettiva] Renato Birolli ,5200,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1960,[mostra retrospettiva] Luigi Spazzapan ,5212,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1960,[mostra retrospettiva] Constantin Brancusi ,5198,section,annali_arti_visive
376108,Giuseppe Marchiori,Comitato promotore,1966,[mostra retrospettiva] Giorgio Morandi ,5411,section,annali_arti_visive
376108,Giuseppe Marchiori,Commissario,1972,Aspetti della scultura italiana contemporanea,5524,section,annali_arti_visive
376108,Giuseppe Marchiori,Curatore,1980,Mario De Luigi,5680,section,annali_arti_visive
376108,Giuseppe Marchiori,Giuria della Mostra del Film Documentario,1953,14. Mostra Internazionale d'Arte Cinematografica,26,manifestazione,annali_cinema
376108,Giuseppe Marchiori,Sottocommissione per le arti figurative,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,Commissione di collocamento,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,Giuria Internazionale,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,(Giuria) Commissione Premio Francesco Nullo,1958,29. Esposizione Biennale Internazionale d'Arte,231,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,Giuria Internazionale,1960,30. Biennale Internazionale d'Arte,232,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,Comitato Internazionale di esperti,1960,30. Biennale Internazionale d'Arte,232,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,Comitato Internazionale di esperti,1960,30. Biennale Internazionale d'Arte,232,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,(Giuria) Commissione Premio Francesco Nullo,1960,30. Biennale Internazionale d'Arte,232,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,(Giuria) Commissione Premio Francesco Nullo,1962,31. Esposizione Biennale Internazionale d'Arte,233,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,Giuria Internazionale,1964,32. Esposizione Biennale Internazionale d'Arte,234,manifestazione,annali_arti_visive
376108,Giuseppe Marchiori,Sottocommissione per la Esposizione d'Arte figurativa,1972,36. Esposizione Biennale Internazionale d'Arte,237,manifestazione,annali_arti_visive
384816,Francesco Gentile,Consiglio Direttivo,1993,50. Mostra Internazionale d’Arte Cinematografica,66,manifestazione,annali_cinema
384816,Francesco Gentile,Consiglio Direttivo,1993,45. Esposizione Internazionale d'Arte : punti cardinali dell'arte,249,manifestazione,annali_arti_visive
384816,Francesco Gentile,Consiglio Direttivo,1995,52. Mostra Internazionale d’Arte Cinematografica,68,manifestazione,annali_cinema
384816,Francesco Gentile,Consiglio Direttivo,1995,46. Esposizione Internazionale d'Arte,248,manifestazione,annali_arti_visive
